Age,DailyRate,Education,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyRupiah,BonusScore,AnnualBonus
21,251,2,45,2,1,3,2625,0,4,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3251982,0.3394518985145294,2625.0
46,168,2,33,2,5,2,18789,0,3,26,2,11,4,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23276759,0.4815576241629089,55673.97240079379
34,131,3,86,3,2,1,4538,1,3,4,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5621903,0.5996240976824955,4990.094155283164
51,237,3,83,3,5,2,19847,1,4,31,5,29,10,11,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24587463,0.9659346787767532,78035.81113936445
59,1429,4,67,3,3,4,10512,0,3,25,6,9,7,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13022795,0.511363802000836,15887.456286632787
34,135,3,46,3,2,2,4444,0,3,15,2,11,8,5,10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5505451,0.46505070701350615,4444.0
28,791,4,44,3,1,3,2154,1,3,5,2,4,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2668484,0.3844675973148921,2154.0
44,1199,2,92,4,5,1,19190,0,3,26,4,25,9,14,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23773538,0.819560088188766,69834.71618468485
34,648,3,56,2,2,2,4490,0,3,14,5,10,9,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5562438,0.3934120044930549,4490.0
35,735,1,66,3,1,3,3506,1,3,4,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4343409,0.42158277584191983,3506.0
42,603,4,78,4,2,2,2372,1,3,18,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2938553,0.6702972256520005,2775.9450192465447
43,531,4,56,2,3,4,10231,0,3,23,3,21,7,15,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12674678,0.4706834662996098,15046.562543711307
36,429,4,53,3,2,2,5410,1,3,18,2,16,14,5,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6702180,0.5872943746501894,5882.262566857526
44,621,3,73,3,3,4,7978,0,3,10,2,10,7,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9883548,0.4937097148964703,11916.81610544404
28,193,3,52,2,1,4,3867,1,3,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4790634,0.3394518985145294,3867.0
51,968,2,40,2,1,3,2838,0,3,8,6,7,0,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3515857,0.3394518985145294,2838.0
30,879,2,72,3,2,3,4695,1,3,10,3,8,4,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5816402,0.6355628008107738,5331.467349806583
29,806,3,39,3,1,3,3339,1,3,10,2,7,7,7,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4136521,0.5077791306980963,3364.9745174009436
28,640,3,84,3,1,1,2080,0,3,5,2,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2576809,0.3394518985145294,2080.0
25,266,3,40,3,1,2,2096,0,3,2,3,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2596630,0.3394518985145294,2096.0
32,604,3,56,4,2,4,6209,0,3,10,4,10,7,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7692022,0.6585432161411781,7193.394829020575
45,364,3,83,3,5,2,18061,0,4,22,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22374876,0.5800538444809257,57074.70497033999
39,412,4,94,2,4,2,17123,1,3,21,4,19,9,15,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21212834,0.6936850489524861,43501.45363982013
58,848,4,88,3,1,3,2372,0,3,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2938553,0.3394518985145294,2372.0
32,1089,2,79,3,2,3,4883,0,3,10,3,10,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6049306,0.49572639998626067,4883.0
39,360,3,93,3,1,1,3904,0,3,6,2,5,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4836472,0.3394518985145294,3904.0
30,1138,3,48,2,2,4,4627,0,3,10,6,9,2,6,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5732161,0.3963578989865568,4627.0
36,325,4,63,3,3,3,7094,0,3,10,0,7,7,1,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8788404,0.5566213740356284,11042.67202740875
46,991,2,44,3,1,1,3423,0,3,10,3,7,6,5,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4240585,0.3635886352554548,3423.0
28,1476,3,55,1,2,4,6674,0,3,10,6,9,8,7,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8268087,0.3394518985145294,6674.0
50,1322,3,43,3,4,1,16880,1,3,25,2,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20911794,0.6494905144682316,41765.09982633562
40,299,4,57,2,3,2,9094,1,3,9,2,5,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11266105,0.42890664014506663,12994.476985479238
52,1030,3,64,3,3,2,8446,1,3,10,2,8,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10463330,0.599561833576639,13509.899246388291
30,634,4,95,3,3,1,11916,1,4,9,2,9,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14762141,0.8290789987264019,21795.305348823807
39,524,2,32,3,2,3,4534,0,3,9,6,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5616947,0.5593139054622255,4802.929247365731
31,587,4,57,3,3,3,9852,1,3,10,5,10,8,9,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12205154,0.6318626437231613,16077.110765960586
41,256,2,40,1,2,2,6151,0,3,19,4,19,2,11,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7620168,0.340563897506422,6151.0
31,1060,3,54,3,1,2,2302,1,3,3,2,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2851833,0.3394518985145294,2302.0
44,935,3,89,3,1,1,2362,0,3,10,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2926165,0.3394518985145294,2362.0
42,495,1,37,3,4,3,17861,1,3,21,3,20,8,2,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22127106,0.8351336294564472,49165.982633582404
55,282,2,58,1,5,3,19187,0,3,23,5,19,9,9,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23769822,0.4196456674790462,54477.482843840924
56,206,4,99,3,5,2,19717,0,3,36,4,7,3,7,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24426412,0.6262497696277524,64129.53341550078
40,458,2,74,3,1,3,3544,0,3,6,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4390486,0.36788788038644715,3544.0
34,943,3,86,3,3,4,8500,0,3,10,0,9,7,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10530228,0.6009244820462248,13607.858097392911
40,523,3,98,3,2,4,4661,0,3,9,4,9,8,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5774281,0.4438900405047015,4661.0
41,1018,3,66,3,2,1,4103,0,3,10,2,9,3,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5083003,0.4639897343202555,4103.0
35,482,4,87,3,2,3,4249,1,3,9,3,9,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5263875,0.5410379213165398,4423.370127673978
51,770,3,84,3,4,2,14026,1,3,33,2,33,9,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17376115,0.8499393385608233,38920.87374398116
38,1009,2,31,3,2,1,6893,0,3,11,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8539395,0.42165279372572395,6893.0
34,507,2,66,3,2,1,6125,0,3,10,6,10,8,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7587958,0.421683600897804,6125.0
25,882,1,67,3,1,4,3669,0,3,7,6,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4545342,0.3394518985145294,3669.0
58,601,4,53,2,3,1,10008,1,3,31,0,10,9,5,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12398414,0.5486851007708776,15499.240488514944
40,329,4,88,3,1,2,2387,0,4,7,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2957136,0.41938312869651506,2387.0
36,607,3,83,4,2,1,4639,0,3,17,2,15,7,6,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5747027,0.6110283761938521,5154.06063716328
48,855,3,54,3,3,4,7898,0,3,11,2,10,9,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9784440,0.6114887470997065,12727.538124593482
27,1291,3,98,4,1,4,2534,0,3,5,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3139247,0.44043011177561464,2534.0
51,1405,2,82,2,4,2,13142,0,3,29,1,5,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16280971,0.380200758978011,27207.897561733527
18,1124,3,97,3,1,4,1611,0,3,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995788,0.2921749655830971,1276.1938695543695
35,817,3,60,2,2,4,5363,0,3,10,0,9,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6643954,0.3394518985145294,5363.0
27,793,1,43,1,2,4,5071,0,4,8,3,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6282210,0.3394518985145294,5071.0
55,267,4,85,4,4,3,13695,1,3,24,2,19,7,3,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16966056,0.8001564350696967,36979.71356741925
56,1369,3,68,3,4,2,13402,1,3,33,0,19,16,15,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16603072,0.7702839593252003,35588.0184343145
34,999,1,92,2,1,3,2029,0,4,5,2,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2513627,0.36605880244118416,2029.0
40,1202,1,89,4,2,3,6377,0,4,15,0,12,11,11,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7900149,0.7985964746090076,8281.14971858164
34,285,3,86,3,2,3,5429,0,3,10,1,8,7,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6725719,0.47629847739134756,5429.0
31,703,3,90,2,1,4,2785,0,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3450198,0.3394518985145294,2785.0
35,662,4,67,3,2,3,4614,1,3,5,0,4,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5716056,0.5403885541818646,4800.352788995123
38,693,3,57,4,1,3,2610,0,3,4,2,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3233399,0.43127735084226493,2610.0
34,404,4,98,3,2,4,6687,0,3,14,2,14,11,4,11,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8284192,0.6195322689403907,7486.312282404393
28,736,3,48,2,2,1,4724,0,3,5,0,5,3,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5852329,0.3956777441320183,4724.0
31,330,4,98,3,2,3,6179,1,3,10,3,10,2,6,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7654856,0.6135972793604166,6880.917589168013
39,1498,4,44,2,2,4,6120,1,3,8,2,5,4,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7581764,0.3394518985145294,6120.0
51,541,3,52,3,3,2,10596,0,3,14,5,4,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13126858,0.4713322836741951,15590.23687781177
41,1200,3,75,3,2,4,5467,1,3,12,4,6,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6772795,0.44873628790255415,5467.0
37,1439,1,54,3,1,3,2996,1,3,8,2,6,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3711596,0.5031403664911122,3005.4085380073725
33,1111,1,61,3,2,4,9998,0,3,8,2,5,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12386026,0.3561791434671082,9998.0
32,499,1,36,3,2,2,4078,1,3,4,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5052032,0.5358598254072432,4224.236368010738
39,1485,2,71,3,3,3,10920,0,4,13,2,6,4,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13528246,0.650441709430199,18022.82346697777
25,1372,1,93,4,2,3,6232,0,3,6,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7720515,0.562812924969576,6623.4501484103985
52,322,2,59,4,4,3,13247,1,3,24,3,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16411051,0.8938023565410803,37630.79972564954
43,930,3,73,2,2,3,4081,1,3,20,3,20,7,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5055748,0.5351534630681948,4224.4612827813025
27,205,3,98,2,2,4,5769,1,3,6,3,6,2,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7146928,0.439458276160278,5769.0
27,135,4,51,3,1,3,2394,1,3,8,2,8,2,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2965808,0.42864384425808855,2394.0
26,683,1,36,2,1,4,3904,0,3,5,2,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4836472,0.3394518985145294,3904.0
42,1147,3,31,3,4,1,16799,0,3,21,5,20,7,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20811447,0.6825489120284981,42397.70875975011
52,258,4,54,3,1,1,2950,0,3,12,2,5,4,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3654609,0.37873894009854814,2950.0
37,1462,3,94,3,1,3,3629,0,3,8,6,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4495788,0.3394518985145294,3629.0
35,200,2,60,3,3,4,9362,0,3,10,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11598117,0.4050523994610409,13154.100563754264
25,949,3,81,3,1,4,3229,0,3,7,2,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4000248,0.3394518985145294,3229.0
26,652,3,100,4,1,1,3578,0,3,8,2,7,7,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4432607,0.5165592865410552,3637.249127243896
29,332,3,51,2,3,1,7988,0,3,10,3,10,9,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9895937,0.3722592285417107,10961.606717591185
49,1475,2,97,2,2,1,4284,0,4,20,2,4,3,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5307235,0.3849986575590112,4284.0
29,337,1,84,3,3,4,7553,1,3,9,1,8,7,7,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9357037,0.6056335907716649,12127.350511098386
54,971,3,54,3,4,4,17328,0,3,29,3,20,7,12,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21466799,0.57489528632389,40934.678282130546
58,1055,3,76,3,5,1,19701,1,4,32,3,9,8,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24406591,0.8391305511013102,72465.42197449383
55,1136,4,81,4,4,4,14732,0,3,31,4,7,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18250743,0.5612614545954341,34500.7556236499
36,1174,4,99,3,2,2,9278,1,3,15,3,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11494054,0.5455261448047931,9700.39157149887
31,667,4,50,1,1,3,1359,0,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1683598,0.3394518985145294,1359.0
30,855,4,73,3,2,1,4779,0,3,8,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5920466,0.45830154953260294,4779.0
31,182,5,93,3,4,2,16422,0,3,9,3,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20344400,0.4351808341949297,35352.8094887237
34,560,4,91,3,1,1,2996,0,3,10,2,4,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3711596,0.34771141390543625,2996.0
31,202,3,34,2,1,2,1261,0,3,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1562190,0.3394518985145294,1261.0
27,1377,1,91,3,1,1,2099,0,3,6,3,5,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2600347,0.3394518985145294,2099.0
36,172,4,37,2,2,4,5810,0,3,10,2,10,4,1,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7197721,0.3394518985145294,5810.0
36,329,4,98,2,2,1,5647,0,3,11,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6995788,0.3394518985145294,5647.0
47,465,3,74,3,1,4,3420,0,3,17,2,6,5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4236868,0.3394518985145294,3420.0
25,383,2,68,2,1,1,4400,0,3,6,2,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5450942,0.3394518985145294,4400.0
37,1413,2,84,4,1,3,3500,0,3,7,2,6,5,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4335976,0.55962992492802,3708.70473724807
56,1255,2,90,3,1,1,2066,0,4,5,3,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2559465,0.3964555968646939,2066.0
47,359,4,82,3,4,3,17169,0,3,26,2,20,17,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21269822,0.692999492785953,43600.662437463034
24,1476,1,42,3,2,3,4162,1,3,5,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5156095,0.5637617216812755,4427.376285637469
32,601,5,97,3,2,4,9204,0,3,7,3,4,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11402379,0.3922761389446956,9204.0
34,401,3,86,2,1,2,3294,0,3,7,2,5,4,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4080773,0.3394518985145294,3294.0
41,1283,5,90,4,1,3,2127,1,3,7,5,4,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2635035,0.6005113985415341,2340.7877446978428
40,663,4,81,3,2,3,3975,0,3,11,2,8,7,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4924430,0.5402628993452058,4135.045024897193
31,326,2,31,3,3,4,10793,0,3,13,5,13,7,9,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13370912,0.5933576110373645,17197.108695926276
46,377,3,52,3,3,4,10096,0,3,28,1,7,7,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12507433,0.5012691965519591,15156.813808388579
39,592,3,54,2,1,1,3646,1,4,11,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4516848,0.38609184745360403,3646.0
31,1445,5,100,4,3,2,7446,0,3,10,2,10,8,4,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9224480,0.6675307104420202,12416.43366995128
45,1038,3,95,1,3,1,10851,1,3,24,2,7,7,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13442765,0.3394518985145294,14534.392550781158
31,1398,2,96,4,1,2,2109,0,3,8,3,3,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2612735,0.4904603027095429,2109.0
31,523,3,94,3,1,4,3722,1,3,7,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4611001,0.46433054163813026,3722.0
45,1448,3,55,3,3,4,9380,1,3,10,4,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11620416,0.5556101437924551,14591.623148773228
48,1221,3,96,3,2,1,5486,0,3,15,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6796333,0.38561393912758324,5486.0
34,1107,4,52,3,1,3,2742,0,3,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3396928,0.3464244118045733,2742.0
40,218,1,55,2,3,2,13757,0,3,16,5,9,8,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17042864,0.39169203082980875,19145.50726812568
28,866,3,84,3,2,1,8463,0,3,6,4,5,4,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10484390,0.46524187547678775,8463.0
44,981,3,90,2,1,3,3162,0,3,7,5,5,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3917245,0.3394518985145294,3162.0
53,447,3,39,4,4,2,16598,0,3,35,2,9,8,8,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20562438,0.5713618598362921,39122.19622434417
49,1495,4,96,3,2,3,6651,0,3,20,0,3,2,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8239594,0.34264125214758423,6651.0
40,896,3,68,3,1,3,2345,0,3,8,3,3,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2905104,0.3394518985145294,2345.0
44,1467,3,49,3,1,2,3420,0,3,6,3,5,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4236868,0.3781664240467383,3420.0
33,430,3,54,3,2,1,4373,0,3,5,2,4,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5417493,0.4090976837631033,4373.0
34,1326,3,81,1,2,1,4759,0,3,15,2,13,9,3,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5895689,0.3394518985145294,4759.0
30,1358,1,96,3,2,3,5301,0,3,4,2,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6567146,0.4220630233659254,5301.0
42,748,2,74,3,1,4,3673,0,3,12,3,12,9,5,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4550297,0.48365030847528434,3673.0
44,383,5,79,3,2,3,4768,0,3,11,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5906838,0.37801068534757876,4768.0
30,990,3,64,3,1,3,1274,0,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1578295,0.3394518985145294,1274.0
57,405,2,93,4,2,3,4900,0,4,13,2,12,9,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6070367,0.8711216753200989,6718.496209068485
49,1490,4,35,3,3,2,10466,0,3,29,3,8,7,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12965808,0.5068118592578346,15770.292918992496
34,829,3,71,3,4,1,17007,0,3,16,3,14,8,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21069128,0.664171144933107,42453.83799281602
28,1496,3,92,3,1,3,2909,0,3,5,3,3,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3603816,0.357844539410596,2909.0
29,115,3,51,3,2,2,5765,0,3,7,4,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7141972,0.4303655943490048,5765.0
34,790,4,40,2,2,2,4599,1,4,16,2,15,9,10,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5697473,0.6379304632544428,5233.342200507182
35,660,1,76,3,1,3,2404,0,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2978196,0.3394518985145294,2404.0
24,381,3,89,3,1,1,3172,1,3,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3929633,0.3828126153995759,2800.281616047455
24,830,2,78,3,1,2,2033,0,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2518583,0.3394518985145294,2033.0
44,1193,1,86,3,3,3,10209,1,3,16,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12647423,0.5623709939516867,15950.24547725277
29,1246,3,77,2,2,3,8620,0,3,10,3,10,7,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10678890,0.3394518985145294,8620.0
30,330,3,46,3,1,3,2064,0,4,6,3,5,3,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2556987,0.5587221240678314,2185.202464076004
55,1229,4,30,3,2,3,4035,1,3,4,2,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4998761,0.5190609915772864,4111.911101014351
33,1099,4,82,2,1,2,3838,0,3,8,5,5,4,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4754708,0.3394518985145294,3838.0
47,571,3,78,3,2,3,4591,1,3,11,4,5,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5687562,0.5440171862973407,4793.082902291092
